2.069876107272229, 0.2928373565492599
2.105095735289641, 1.1594776414721046
2.1289610666341967, 2.7320325104258667
2.1411981370430127, 4.303674165169993
2.15918845697239, 5.718699582965514
2.177117895954461, 6.976652156707559
2.200831024930748, 8.156524915527687
2.2934613862591693, 7.142857142857145
2.409378709932726, 6.209552220632552
2.537137377857599, 5.826915466804661
2.6588688319990252, 4.894067151684881
2.786383976134668, 3.8831390216431565
2.919713250738181, 2.8726674987062673
3.06464034580378, 1.7845727679522474
3.203935953243432, 1.1672399622538046
3.3608261544549625, 0.9439590880033819
3.540911996590666, 0.5654317981187607
3.7327174210830716, 0.4234269885239508
3.8954826337097797, 0.357675565431804
